id,title,author,genre,publisher,year
18899,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Reed Publishing,1994
19017,The Last Enemy,Prof. Jerlene Hintz,Speech,Seagull Books,2007
18849,The Matrix,Grant Von,Fantasy,Apress,2015
19488,Kingdom Hearts,Maynard Bartoletti Ret.,Short story,McGraw-Hill Education,2023
19298,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,UCL Press,1867
19109,Dirty Dancing,"Msgr. Frances Fritsch, Elijah Bernhard, Rudy Wisozk",Suspense/Thriller,Paulist Press,1992
19263,Terminator 2: Judgment Day,Hong Ratke,Essay,Dedalus Books,1831
19181,How to Train Your Dragon,Karma Leffler,Suspense/Thriller,Casemate Publishers,2008
19571,Max Payne,Dennise Mante DDS,Humor,Book League of America,2009
18964,Life Is Beautiful,Rossana Koelpin,Metafiction,Manchester University Press,1993
19556,Titanic: Music from the Motion Picture,"Elia Bartell, Brice Prohaska MD, Jerald Kreiger",Realistic fiction,Flame Tree Publishing,2011
18924,Bury My Heart at Wounded Knee,Asa Rogahn,Fantasy,Eerdmans Publishing,1990
19540,Halo: Combat Evolved,Jane Wiegand,Narrative nonfiction,Candlewick Press,1997
19173,East of Eden,Jesus Thompson,Biography/Autobiography,Shambhala Publications,2021
18999,Lawrence of Arabia,"Tod Kris, Jenni Kautzer",Realistic fiction,Taylor & Francis,1991
19247,Diablo III,Amb. Catarina Mueller,Mystery,Airiti Press,1990
19060,Far Cry,Len Konopelski,Short story,Booktrope,1987
19304,"Such, Such Were the Joys",Carlton Stanton,Suspense/Thriller,FabJob,2026
19533,Lilies of the Field,Fran Ritchie,Historical fiction,Charles Scribner's Sons,1999
19479,Katamari Damacy,Travis Moore,Speech,Libertas Academica,1998
19007,The Heart Is a Lonely Hunter,Christin Johnson,Textbook,Ignatius Press,2026
19098,City Lights,"Sung Lindgren, Laurice Bosco",Realistic fiction,Harvard University Press,2002
19197,Commandos 2: Men of Courage,Demetrice Brown,Legend,George H. Doran Company,2021
19023,The Maltese Falcon,"Stacy Quitzon, Ocie Barton, Matthew Stark, Stephen Goodwin",Fiction in verse,Atheneum Publishers,1984
19585,Metroid Prime,Carisa Blick,Horror,Hodder Headline,1985
18972,Into the Wild,Tiffani O'Keefe JD,Mystery,BBC Books,2005
19538,Bicycle Thieves,Len Konopelski,Fanfiction,Borgo Press,1927
19505,Starcraft,"Stefan Carter Esq., Marvel O'Hara",Short story,Vintage Books at Random House,1991
19401,Star Wars: Episode VII - The Force Awakens,Laverne Lemke,Folklore,Godwit Press,2012
19363,Rumours,"Millard Murphy, Graig Murazik, Sang Ratke III",Fantasy,Unknown,2012
19057,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Atlas Press,1996
19319,Pokémon LeafGreen,"Jim Renner, Rev. Susanna Christiansen, Zelma Rempel, Zackary Kassulke",Metafiction,Booktrope,1976
19382,Edna O'Brien,Rebecca Torp,Fanfiction,Voyager Books,1982
19358,Super Mario Galaxy 2,Alex Ledner,Reference book,Pantheon Books at Random House,1989
19407,Pokémon: Let's Go Pikachu!,The Hon. Mac Thiel,Folklore,Pan Books,1988
19317,Sleep the Brave,Broderick Lebsack,Speech,Ignatius Press,1984
18892,The Wonderful 101,Fr. Jeremiah Larson,Humor,Paulist Press,1996
19464,BioShock Infinite,Stephen Goodwin,Metafiction,Dalkey Archive Press,2001
19388,Raiders of the Lost Ark,Frankie Vandervort,Humor,Newnes,1981
19021,Time To Murder And Create,Gov. Luella Konopelski,Short story,Bantam Books,1986
18863,Let Us Now Praise Famous Men,Lorean Koch,Legend,Black Dog Publishing,2022
19069,Blithe Spirit,"Thurman Bruen, Homer Lebsack",Comic/Graphic Novel,Tarpaulin Sky Press,2002
19046,Super Mario World,Keneth Crist,Fanfiction,NavPress,1929
19105,Number the Stars,Bruno Beer,Biography/Autobiography,Reed Elsevier,1999
19335,The Sixth Sense,Chante Stamm,Realistic fiction,Mark Batty Publisher,2025
19284,As I Lay Dying,"Collette Zieme Esq., Leone Ondricka IV",Speech,Etruscan Press,1994
18979,Jagged Little Pill,The Hon. Mac Thiel,Fantasy,Parachute Publishing,2015
18882,Thief II,Lynwood Rau,Science fiction,Velazquez Press,1981
18885,Blade Runner 2049,Mrs. Loris McDermott,Western,Horizon Scientific Press,2020
18923,La La Land,Dinah Anderson,Suspense/Thriller,Mainstream Publishing,1973
19563,Dial M for Murder,Arlinda Huel,Crime/Detective,Harvard University Press,1991
19549,Their Greatest Hits (1971–1975),Felix Rice IV,Narrative nonfiction,Bantam Spectra,2016
19355,The Legend of Zelda: Breath of the Wild,"Alan O'Kon, Amb. Erline Funk",Humor,Unfinished Monument Press,1983
18887,21,"Alan O'Kon, Amb. Erline Funk",Mystery,Bella Books,2025
19367,An Evil Cradling,Prof. Anastacia Howe,Mythopoeia,Gay Men's Press,1976
19014,Daydream,Fr. Jeremiah Larson,Essay,New Village Press,2022
19399,A Monstrous Regiment of Women,Bruno Beer,Reference book,New Directions Publishing,1990
19395,Star Wars,Lyda Terry,Fantasy,Basic Books,2017
19420,Doom II,Kari Wiegand,Mystery,Chambers Harrap,2023
19321,Call of Duty: Black Ops III,Chantelle McLaughlin,Fable,Ladybird Books,2008
19128,The Needle's Eye,Annabell Block Ret.,Metafiction,Borgo Press,2019
19293,The Bridge on the River Kwai,Arianne Beier,Fanfiction,Gefen Publishing House,1990
19470,An Instant In The Wind,"Erick Dooley I, Morton Medhurst",Fiction narrative,Medknow Publications,2001
18877,Pokémon: Let's Go Eevee!,Darwin Goodwin,Fairy tale,Edupedia Publications,1989
19053,A Glass of Blessings,"Sam Langosh, Charlie Labadie LLD",Mythopoeia,Mapin Publishing,2006
19567,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Shoemaker & Hoard Publishers,1977
19378,The Wind's Twelve Quarters,Carlton Stanton,Historical fiction,Emerald Group Publishing,2019
19368,Star Wars: Episode II – Attack of the Clones,Rob Veum,Fantasy,HMSO,2001
19546,The Sting,Stephen Goodwin,Fairy tale,Bantam Books,1978
19059,Pokémon White,"Jenniffer Greenholt, Chantelle McLaughlin, Amos Schaden VM, Awilda Sauer Sr.",Metafiction,Emerald Group Publishing,1995
19557,Mario Kart 8,Lanita MacGyver,Historical fiction,Naiad Press,2008
19429,Pokémon Crystal,"Msgr. Frances Fritsch, Rudy Wisozk, Elijah Bernhard",Historical fiction,J. M. Dent,1991
19305,To Your Scattered Bodies Go,Msgr. Seema Koss,Humor,Unknown,1990
19052,"The World, the Flesh and the Devil",Loreta Thompson,Mystery,Fearless Books,2007
19301,Shutter Island,Frankie Vandervort,Mystery,HarperTrophy,2002
18862,Mario Kart 8 Deluxe,Kristen Wolff,Classic,Mapin Publishing,2025
18938,The Godfather,Msgr. Seema Koss,Realistic fiction,Sidgwick & Jackson,2006
19421,Team Fortress Classic,Ms. Jenee Mann,Mythology,Unfinished Monument Press,2017
19192,Desperados III,Ms. Numbers Kris,Fable,Harvill Press at Random House,2018
18904,Consider the Lilies,Delma Crooks,Historical fiction,Unknown,2006
18910,There Will Be Blood,Ms. Jenee Mann,Classic,E. P. Dutton,1979
18994,Fame Is the Spur,Joline Nitzsche CPA,Narrative nonfiction,Gay Men's Press,1953
19412,Twelve Monkeys,Yu Gislason,Mystery,Harvest House,1994
19039,Call of Duty: World at War,Tabetha Fisher,Tall tale,Ace Books,2026
18845,Time of our Darkness,Randall Brakus,Western,Book League of America,1991
18977,Tender Is the Night,"Elijah Bernhard, Rudy Wisozk, Msgr. Frances Fritsch",Classic,Gaspereau Press,2006
19467,Ego Dominus Tuus,"Elliott Lowe, Jessenia Macejkovic",Comic/Graphic Novel,G. P. Putnam's Sons,1994
19218,The Wall,"Lawerence Collins, Rocio Cremin",Tall tale,Palgrave Macmillan,2011
18919,Many Waters,Mr. Era Olson,Fable,Ten Speed Press,2023
19450,I Will Fear No Evil,Travis Moore,Crime/Detective,Cisco Press,2008
19543,The Treasure of the Sierra Madre,"Son Mueller, Milton Graham",Metafiction,Indiana University Press,1966
18926,System Shock,Cathy Kovacek PhD,Historical fiction,Tachyon Publications,1978
19001,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Bowes & Bowes,1989
19580,Django Unchained,The Hon. Shannan Goodwin,Fiction in verse,Darakwon Press,2023
19228,Super Mario Bros. 3,Msgr. Jorge Osinski,Realistic fiction,Dalkey Archive Press,2016
18953,Metropolis,"Awilda Sauer Sr., Amos Schaden VM, Jenniffer Greenholt",Textbook,Sidgwick & Jackson,1980
19231,Call of Duty,"Garfield Blick, Olin Windler, Denisha Cassin",Fiction in verse,Orchard Books,2008
19061,Mass Effect,Cortez Schmitt,Short story,Ten Speed Press,1988
19100,Hacksaw Ridge,Edie Conroy,Mythopoeia,Booktrope,2019
18844,Hybrid Theory,Raul Roob III,Suspense/Thriller,Schocken Books,2021
19316,Unweaving the Rainbow,Hong Ratke,Fairy tale,Focal Press,2026
18840,Monster Hunter: World,Cathy Kovacek PhD,Historical fiction,Hodder Headline,2010
19493,The Witcher 3: Wild Hunt,Lynn Runte,Speech,Blackie and Son Limited,2024
19242,Half-Life: Blue Shift,Delbert Littel,Tall tale,Bloodaxe Books,1989
19146,Like a Virgin,Colby Williamson III,Mythology,Indiana University Press,1982
19383,Toy Story,"Stefan Carter Esq., Broderick Lebsack",Fanfiction,Darakwon Press,1989
19279,Moab Is My Washpot,Fr. Carmen Kerluke,Fantasy,Ian Allan Publishing,1981
19393,Crysis,Alfonzo Hilpert,Textbook,Reed Elsevier,2015
19513,Pokémon Silver,Aldo White,Speech,Hamish Hamilton,2009
19062,Judgment at Nuremberg,"Clementina Dicki, Matthew Stark, Ocie Barton, Stacy Quitzon",Comic/Graphic Novel,Gay Men's Press,2000
19034,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Happy House,1982
19235,Wolfenstein 3D,"Crysta Armstrong, Salvador D'Amore",Comic/Graphic Novel,Bowes & Bowes,2020
19178,In Dubious Battle,Elvin Hagenes,Realistic fiction,Etruscan Press,2022
19065,Pokémon White 2,Sen. Justin Haley,Western,Signet Books,1993
19433,Hearthstone,"Andra Reilly, Keneth Crist",Legend,Focal Press,2009
19283,Fortnite,Sung Lindgren,Science fiction,UCL Press,1978
19306,Good Will Hunting,Patience Kautzer,Folklore,Vintage Books,2006
19278,Command & Conquer: Generals - Zero Hour,Msgr. Dewitt Olson,Mystery,University of Michigan Press,1891
19170,The Kid,"Raye Watsica, Jenice Bartell",Fantasy,Bella Books,2024
19024,Of Mice and Men,Roni Davis,Textbook,Mascot Books,1997
18902,Some Like It Hot,"Benedict Stark, Thu Lesch, Buddy Ward",Metafiction,New Directions Publishing,2024
19269,Oldboy,Fr. Kacy Reilly,Classic,Imperial War Museum,1976
19439,A Summer Bird-Cage,Margarita Dietrich,Crime/Detective,Breslov Research Institute,2024
18922,Super Mario Bros. 2,"Arlie Stiedemann, Simona O'Reilly",Fiction in verse,Shire Books,2011
19159,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Black Library,1951
19066,The Doors of Perception,Demetria Lebsack,Classic,Macmillan Publishers,2003
19457,The Line of Beauty,Birgit Ryan Sr.,Horror,Marion Boyars Publishers,2021
19553,Paths of Glory,Joline Nitzsche CPA,Classic,Zondervan,1980
19366,Metroid Prime 2: Echoes,Andra Reilly,Metafiction,Ballantine Books,1979
19322,The Immaculate Collection,Dinah Anderson,Legend,Borgo Press,2020
19460,The Elephant Man,Fredric Kris VM,Short story,Brill Publishers,1897
18935,Firewatch,Sen. Justin Haley,Fiction narrative,Unknown,1930
19158,Call of Duty: Modern Warfare 3,Deanne Cummerata,Classic,McFarland & Company,2026
19226,"Those Barren Leaves, Thrones, Dominations","Crysta Armstrong, Salvador D'Amore",Fairy tale,Tate Publishing & Enterprises,1981
19351,Forrest Gump,Efren Bayer V,Fairy tale,Berkley Books,1999
19198,Half-Life 2: Episode One,"Maynard Strosin CPA, Rossana Koelpin, Normand Walter",Science fiction,Heyday Books,1977
19031,The Godfather: Part II,Delbert Littel,Fable,Penguin Books,1982
19583,Recovery,"Alphonso Bednar MD, Vanna Hauck LLD",Historical fiction,University of Alaska Press,1987
18929,The Other Side of Silence,Arianne Beier,Western,Apress,1995
19045,Half-Life,"Andra Reilly, Tabetha Fisher",Fiction in verse,Charles Scribner's Sons,1987
19193,Call of Duty 4: Modern Warfare,Nichole Wiza,Mythopoeia,Parachute Publishing,1980
19454,The Intouchables,Ali Sanford,Metafiction,HarperCollins,1982
19194,Super Smash Bros. Ultimate,Jasper Bogisich,Western,New Directions Publishing,1955
19564,Max Payne 2: The Fall of Max Payne,"Sang Ratke III, Millard Murphy, Graig Murazik",Tall tale,SAGE Publications,2020
19280,Metallica,Tiffani O'Keefe JD,Mystery,Velazquez Press,1989
19423,The Moving Toyshop,Nathalie Rempel,Mythopoeia,Leaf Books,1988
19102,LittleBigPlanet,Eugenio Crooks,Comic/Graphic Novel,Penguin Books,2024
19072,The Grapes of Wrath,"Ms. Chris Paucek, Fr. Jeremiah Larson",Fable,Penguin Books,1978
19468,A Scanner Darkly,Aldo White,Historical fiction,Kessinger Publishing,1979
18846,Brütal Legend,Preston Hyatt,Horror,Shuter & Shooter Publishers,2000
19287,O Pioneers!,"Broderick Lebsack, Stefan Carter Esq.",Fanfiction,Mandrake Press,1995
19089,Kid Icarus,Birgit Ryan Sr.,Fiction narrative,Target Books,1982
19182,Endless Night,Rebecca Torp,Mystery,Adis International,1997
19508,Pokémon Moon,Vanessa Haley,Classic,Sidgwick & Jackson,2014
19375,Crysis,Alfonzo Hilpert,Textbook,Canongate Books,2010
18879,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Chick Publications,1975
19394,High School Musical 2,"Terica Sanford, Ursula O'Connell",Fantasy,Athabasca University Press,2015
19219,Wii Music,Asa Rogahn,Horror,Taunton Press,2017
19092,Amadeus,Bruna Skiles,Fiction narrative,Bloomsbury Publishing Plc,1847
19149,That Hideous Strength,Eli Okuneva DC,Tall tale,Target Books,2002
19266,The Big Lebowski,Donn Jaskolski,Classic,Harcourt Trade Publishers,2021
19006,Monty Python and the Holy Grail,Winter Anderson LLD,Folklore,Atheneum Publishers,2009
19140,"If Not Now, When?",Luisa Boehm,Horror,Gaspereau Press,2009
19172,Françoise Sagan,Maynard Bartoletti Ret.,Comic/Graphic Novel,Manor House Publishing,1988
19108,The Eminem Show,Juliette Abbott,Fiction in verse,Black Library,2007
19036,The Lord of the Rings: The Two Towers,Joshua Hamill II,Realistic fiction,McGraw-Hill Education,2004
19016,Die Hard,"Ernesto Jaskolski, Homer Lebsack",Biography/Autobiography,Bloomsbury Publishing Plc,2006
19047,All the King's Men,"Mrs. Hung Runolfsson, Tanja Ferry",Mystery,NavPress,2020
19346,Commandos 3: Destination Berlin,Stuart Torphy,Legend,Bison Books,2001
18936,Frequent Hearses,Lean Daugherty,Fairy tale,Marshall Cavendish,2005
19360,Breakfast in America,"Jenniffer Greenholt, Awilda Sauer Sr., Amos Schaden VM",Western,Dalkey Archive Press,1989
19336,Prisoners,"Denisha Cassin, Garfield Blick, Olin Windler",Mythopoeia,Manning Publications,1982
19248,Sunset Blvd.,"Homer Lebsack, Ernesto Jaskolski",Mythopoeia,Brimstone Press,1993
19043,Goodfellas,Belkis Rolfson,Western,Bloodaxe Books,1995
19230,Super Mario Odyssey,Tony O'Hara,Humor,David & Charles,1989
19037,Half-Life 2,Pres. Mathilda Lebsack,Fairy tale,McClelland and Stewart,1979
19320,The Proper Study,Carolyne West,Horror,St. Martin's Press,1993
19532,L.A. Noire,Evelyne Predovic,Science fiction,Focal Press,2024
19531,Spice,"Alan O'Kon, Amb. Erline Funk",Mythopoeia,Bowes & Bowes,1911
19275,The Cricket on the Hearth,"Hyo Hyatt MD, Penney Miller, Edison Ward VM",Comic/Graphic Novel,Etruscan Press,2021
19035,Intouchables,"Awilda Sauer Sr., Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt",Textbook,Anova Books,2017
19236,Fargo,"Heath Mayer, Ms. Elwood Kuhlman",Fiction in verse,Atlantic Books,2003
19537,Nectar in a Sieve,"Salvador D'Amore, Crysta Armstrong",Fiction narrative,Simon & Schuster,1961
19232,Mega Man,Hosea Monahan,Horror,D. Appleton & Company,1939
18917,V for Vendetta,Patty Borer,Narrative nonfiction,Hamish Hamilton,1981
19110,Kirby's Epic Yarn,"Stacy Quitzon, Matthew Stark, Stephen Goodwin, Ocie Barton",Fiction narrative,Salt Publishing,2003
19251,Bridge over Troubled Water,"Jim Renner, Iliana Nicolas, Jerold Armstrong JD, Zelma Rempel, Rev. Justin MacGyver, Rev. Susanna Christiansen",Fiction narrative,Pavilion Books,2000
19477,Kingdom Hearts II,Chet Runolfsdottir,Legend,Cisco Press,1928
18951,Mass Effect 3,Msgr. Doyle Koch,Essay,McFarland & Company,2012
19586,Death Be Not Proud,Mrs. Loris McDermott,Fiction narrative,Cengage Learning,1986
18857,The Great Escape,Amb. Debora Lubowitz,Reference book,G-Unit Books,2006
19417,Led Zeppelin IV,Sen. Jerrell Mills,Short story,Chatto and Windus,2008
19071,This Lime Tree Bower,"Miss Kieth Kautzer, Takako Streich, Deangelo Hammes",Essay,Etruscan Press,2025
18958,Perfect Dark,Chante Stamm,Biography/Autobiography,Fairview Press,2016
19289,(What's the Story) Morning Glory?,Hyacinth Shields IV,Suspense/Thriller,United States Government Publishing Office,2024
19151,Quo Vadis,Erma Hansen MD,Humor,University of Michigan Press,2007
19163,The Gold Rush,Jann Leannon,Humor,Berkley Books,1995
19309,Platoon,Ezequiel Stehr IV,Comic/Graphic Novel,Kessinger Publishing,1985
19411,Pong,"Claudio Gleason, Antonio Hettinger",Tall tale,Gefen Publishing House,1998
19133,WarioWare: Touched!,"Jerold Armstrong JD, Iliana Nicolas, Zelma Rempel, Rev. Susanna Christiansen, Rev. Justin MacGyver, Jim Renner",Fiction in verse,Reed Publishing,1987
19297,Some Buried Caesar,Odessa Hartmann,Fable,Sams Publishing,1998
19096,Batman: Arkham Asylum,Jeffrey Cassin,Reference book,Heyday Books,2002
19352,Commandos: Behind Enemy Lines,Rebecca Torp,Fantasy,Boydell & Brewer,2005
18988,Se7en,Kimi Pacocha,Fanfiction,SAGE Publications,1980
19410,Flashdance: Original Soundtrack from the Motion Picture,Delbert Emmerich II,Realistic fiction,Ace Books,2020
18925,La La Land,Dinah Anderson,Suspense/Thriller,Seagull Books,1993
18847,Diablo,Frankie Vandervort,Short story,Chambers Harrap,0
19582,The Princess Bride,"Darnell Lakin, Tandra Ebert",Historical fiction,Marshall Pickering,2001
19548,Legend: The Best of Bob Marley & The Wailers,Fr. Jeremiah Larson,Metafiction,Anvil Press Poetry,2006
19430,Portal 2,Chante Stamm,Fairy tale,University of Akron Press,1866
19055,It's a Battlefield,"Salvador D'Amore, Crysta Armstrong",Fairy tale,Jarrolds Publishing,1978
18971,Gone Girl,"Augustina Conn, Wilhemina Wehner DC",Humor,Fairview Press,2023
19141,Halo 3: ODST,Lean Daugherty,Speech,Jaico Publishing House,1939
19437,Slippery When Wet,Asa Rogahn,Tall tale,Bloodaxe Books,1991
18985,Dance Dance Dance,Sadye Romaguera,Fairy tale,Signet Books,2012
19157,Yoshi's Wooly World,Grant Von,Realistic fiction,NavPress,1988
19419,WarioWare: Smooth Moves,"Maynard Strosin CPA, Normand Walter, Rossana Koelpin",Humor,Zed Books,1981
19333,To a God Unknown,Kareem Hagenes,Tall tale,Unknown,2008
19185,Shadow of the Colossus,Jasper Bogisich,Western,Chick Publications,2004
19148,The Way Through the Woods,Carlton Stanton,Classic,André Deutsch,2017
19434,Down to a Sunless Sea,Nichole Wiza,Fairy tale,Zondervan,2023
19212,The House of Mirth,Adolfo Zemlak MD,Classic,Airiti Press,2018
19090,Metal Gear Solid,"Erick Dooley I, Morton Medhurst",Biography/Autobiography,Ace Books,1987
19033,Blood's a Rover,Broderick Lebsack,Textbook,Airiti Press,1995
19020,Mario Kart 64,"Vernice Gislason, Jess Schaden, Jack Yundt",Horror,Emerald Group Publishing,2007
19291,The Dark Side of the Moon,Maynard Bartoletti Ret.,Short story,Casemate Publishers,1977
19501,Ring of Bright Water,Felix Rice IV,Short story,Brill Publishers,1986
18918,Super Mario Bros.,Emerita Tillman,Horror,Mandrake of Oxford,2000
19334,Transistor,Mr. Era Olson,Realistic fiction,Pan Books,1916
18949,The Pianist,Lyda Terry,Horror,Blue Ribbon Books,1988
19239,Gladiator,Kareem Hagenes,Folklore,Flame Tree Publishing,2024
19338,Riot!,Ms. Numbers Kris,Fanfiction,Kessinger Publishing,2017
19408,Abbey Road,"Son Mueller, Milton Graham",Historical fiction,Tachyon Publications,1987
19054,Pokémon Diamond,"Ngoc Effertz I, Kellie Kirlin, Derek Doyle",Science fiction,Firebrand Books,2017
18894,The Witcher 2: Assassins of Kings,"Milton Conn, Quentin Crist VM",Fanfiction,Target Books,2001
19088,Full Metal Jacket,Laurice Bosco,Fanfiction,Carcanet Press,2005
19577,I Dreamed a Dream,Pres. Cesar MacGyver,Mythology,Allen Ltd,1987
18872,Wolfenstein: The New Order,Delma Crooks,Fiction narrative,Dalkey Archive Press,1888
18986,Come Away with Me,Stephen Goodwin,Suspense/Thriller,Target Books,1979
19277,Everything is Illuminated,Msgr. Seema Koss,Historical fiction,Penguin Books,1997
19361,No Jacket Required,"Reynalda Conn, Eleanor Stark",Essay,Edupedia Publications,1977
18955,Pokémon FireRed,Pinkie Kutch,Narrative nonfiction,Virgin Publishing,1993
19051,Dangerous,Jeffrey Cassin,Crime/Detective,Tammi,1977
19330,The Violent Bear It Away,Miss Yong Wyman,Mystery,Burns & Oates,1983
19461,Thriller,"Fr. Jeremiah Larson, Ms. Chris Paucek",Suspense/Thriller,Mapin Publishing,2012
18931,That Good Night,"Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt",Fable,Allen Ltd,2014
19385,Deus Ex,"Sondra O'Reilly, Christin Johnson",Biography/Autobiography,Athabasca University Press,2003
19576,PlayerUnknown's Battlegrounds,Rev. Luciano Goodwin,Tall tale,Blackie and Son Limited,1941
19428,Pulp Fiction,Ngoc Effertz I,Classic,Vintage Books,1895
18989,The Marshall Mathers LP,Clementina Dicki,Suspense/Thriller,Open University Press,1997
19005,The Moon by Night,Prof. Anastacia Howe,Historical fiction,University of Alaska Press,1999
18984,Vile Bodies,Prof. Jerlene Hintz,Humor,Berkley Books,1984
19190,The Golden Apples of the Sun,"Rossana Koelpin, Maynard Strosin CPA, Normand Walter",Metafiction,Cisco Press,1990
19438,For a Breath I Tarry,"Fr. Shirley Jones, Rosaura West",Reference book,New Directions Publishing,2016
19343,"The Good, the Bad and the Ugly","Wilhemina Wehner DC, Augustina Conn",Metafiction,Harcourt Assessment,2016
18969,American Beauty,Christin Johnson,Essay,Gaspereau Press,1987
19545,Oops!... I Did It Again,Juliette Abbott,Biography/Autobiography,Imperial War Museum,2026
19524,Commandos: Strike Force,Stephan Cassin,Suspense/Thriller,Vintage Books at Random House,1980
18960,Halo 3,"Simona O'Reilly, Arlie Stiedemann",Mythopoeia,Kessinger Publishing,1981
19028,The Lion King,Stephen Goodwin,Tall tale,Fearless Books,1983
18965,Call of Duty: Modern Warfare 2,"Son Mueller, Milton Graham",Short story,New Holland Publishers,2009
19561,The Proper Study,Carolyne West,Horror,BBC Books,1989
19261,Doom 3: BFG,Ms. Chris Paucek,Fanfiction,Ellora's Cave,1994
19276,Mario Kart 7,Patricia Lueilwitz,Short story,ECW Press,1980
19485,Dungeon Keeper,Amb. Debora Lubowitz,Horror,Adis International,2011
19339,Rocky,"Claudio Gleason, Mui Upton DC, Audrea Reynolds, Antonio Hettinger",Humor,Hawthorne Books,2002
18858,Faith,Stuart Torphy,Fiction narrative,Atheneum Books,1992
19237,Vampire: The Masquerade – Bloodlines,Thurman Bruen,Crime/Detective,Churchill Livingstone,1987
19555,Network,Erma Hansen MD,Suspense/Thriller,Orion Books,1976
19136,Halo Wars,Erwin Douglas,Suspense/Thriller,Karadi Tales,1980
18975,Dying of the Light,"Deanne Cummerata, Aldo White",Textbook,Kogan Page,1992
18893,Wolfenstein: The Old Blood,Carlos Hansen,Metafiction,Orchard Books,1993
19300,12 Angry Men,Juliette Abbott,Textbook,Reed Publishing,2002
19517,The Waste Land,Alanna Mayer,Fiction in verse,Hawthorne Books,2011
19451,Tracy Chapman,Lauren Beier DO,Science fiction,BBC Books,2009
18896,The Silence of the Lambs,Luisa Boehm,Biography/Autobiography,New Village Press,2016
19009,Nine Coaches Waiting,Msgr. Rory Kirlin,Narrative nonfiction,D. Appleton & Company,1992
19449,Prisoners,"Denisha Cassin, Garfield Blick, Olin Windler",Mythopoeia,Da Capo Press,1982
19521,Animal Crossing: Wild World,Alfonzo Hilpert,Fiction narrative,Happy House,2005
18939,Where Angels Fear to Tread,Alina Oberbrunner,Biography/Autobiography,Random House,1914
19168,Civilization VI,Armando Sipes DDS,Fable,McGraw Hill Financial,2021
19558,Mirror's Edge,Josef Connelly,Textbook,Blackstaff Press,2018
19202,"Monsters, Inc.",Justin Wiza,Humor,J. M. Dent,2017
19337,Command & Conquer: Red Alert 2,Tyler Schneider,Historical fiction,Left Book Club,2013
19292,Some Buried Caesar,Odessa Hartmann,Fable,Simon & Schuster,2004
18841,Fallout: New Vegas,Andrea Ritchie,Realistic fiction,David & Charles,1990
19238,Half-Life: Opposing Force,Matthew Breitenberg,Fiction narrative,Brill Publishers,2023
19171,Greatest Hits,"Marvel O'Hara, Stefan Carter Esq.",Tall tale,Manor House Publishing,2004
19374,The Deer Hunter,"Kaci Skiles, Tessa Pfeffer DC, Johnnie Hoeger",Science fiction,Taylor & Francis,1982
18983,Commandos: Beyond the Call of Duty,Erwin Douglas,Textbook,BBC Books,1878
19154,Carrion Comfort,Arlinda Huel,Metafiction,Virgin Publishing,1987
19377,Battletoads,"Awilda Sauer Sr., Amos Schaden VM, Jenniffer Greenholt",Mythopoeia,Simon & Schuster,1994
19050,Snatch,Chantelle McLaughlin,Fantasy,George Routledge & Sons,1999
19409,The Lives of Others,Tara Gleason,Fanfiction,"Farrar, Straus & Giroux",1990
19581,Wii Sports Resort,Diane Robel DO,Fanfiction,Salt Publishing,1976
19560,Pokémon Sun,Pres. Mathilda Lebsack,Fairy tale,Vintage Books,1989
19422,Once Upon a Time in America,Solange Marks,Fiction narrative,Vintage Books,1982
19147,Max Payne 3,Enedina Doyle,Crime/Detective,Dedalus Books,1986
18880,A Wednesday,"Rossana Koelpin, Normand Walter, Maynard Strosin CPA",Fiction in verse,Borgo Press,2026
19138,What's Become of Waring,Grant Von,Science fiction,Godwit Press,1977
19243,To Say Nothing of the Dog,Doyle Hahn II,Fiction narrative,Chatto and Windus,1988
18947,Pokémon Platinum,Agustin Stanton III,Realistic fiction,Breslov Research Institute,2002
18952,Pokémon Gold,Rod Heaney,Speech,Unknown,2012
19482,"Paris, Texas",Ms. Chris Paucek,Fairy tale,Athabasca University Press,2009
19093,The Last Temptation,"Jerald Kreiger, Elia Bartell, Brice Prohaska MD",Tall tale,Palgrave Macmillan,1990
19414,Starcraft II,"Efren Bayer V, Roni Davis",Short story,Nauka,1992
18991,Taming a Sea Horse,Fr. Taina Bernier,Western,Allen Ltd,1994
19303,Portal,Ernesto Jaskolski,Classic,Viking Press,2014
19120,Super Smash Bros. Brawl,Thanh Prohaska,Essay,George Routledge & Sons,1991
19038,All Passion Spent,Ned Yost,Reference book,University of Minnesota Press,2014
19514,Pokémon Pearl,Roni Davis,Fable,Caister Academic Press,1978
18928,Pokémon Sword,Lorean Koch,Fable,Zed Books,0
19030,Batman Begins,Sen. Jerrell Mills,Biography/Autobiography,HarperPrism,2024
